2021-06-15 20:00:01 | /errorHandler.js(30) | EU3RZAj67fcwMCryZtdkwC7C6pCCYu8F | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:23 | /errorHandler.js(30) | VKLwToXDp0RHF00WirB4QjH5uWzp2mMw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:24 | /errorHandler.js(30) | CbgnRQtdGUdADRFwlI4QurAF7CRNol9p | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:24:25 | /errorHandler.js(30) | cy1Vtf8kwsuKg8wOrgkUvns1BEXimC6x | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:25 | /errorHandler.js(30) | ZJMUzffwyl04I6i32BAPA8fBDaSKBsPJ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:26 | /errorHandler.js(30) | JZCLnpB3RZ8kWaNkpW8SgOt2O8lg7ePy | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:27 | /errorHandler.js(30) | xzp9tawuHdYrJO5J3v1fK74Fkc8zr5Ce | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:27 | /errorHandler.js(30) | xzp9tawuHdYrJO5J3v1fK74Fkc8zr5Ce | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:27 | /errorHandler.js(30) | y3nHXJvxM6Ty8rNlLOa67TYzHTqAVCWf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:28 | /errorHandler.js(30) | dDqw9QykC9WaifmDlJhoiWBpsE2bdLVT | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:28 | /errorHandler.js(30) | eKGtPxDPDE94J0KDdkDJTN2j5hAf63W4 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:33 | /errorHandler.js(30) | IFsp6Ixqc7idRgCpq2DzJUUhGBoCRiEE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:34 | /errorHandler.js(30) | r0PlPmEm7QHC9BhT06pd3m9NUk91cEIH | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:35 | /errorHandler.js(30) | SFfk3oQAPyH6lXrdznIVwWw3BCqxXk4D | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:36 | /errorHandler.js(30) | mZh13cVGF5gh6JaaMsGqe8JSceR6ddAj | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:24:37 | /errorHandler.js(30) | j4uQPjoHeepTdwjBqVvt5m4Peo8I4rwD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:39 | /errorHandler.js(30) | h0ZJp9cHr8c8zoKK1yrq1Js9HbyDeoXu | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:39 | /errorHandler.js(30) | NGaYFO0xlChdIZQ1HIGRwouK65DrynPJ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:40 | /errorHandler.js(30) | tWERIt5V53eAc5ym3KDdtOD1bZyFnI08 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:41 | /errorHandler.js(30) | B9D2UhW6Y2o8wafCSDjfrBZTwAlKvlKq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:43 | /errorHandler.js(30) | anHbP9rxhVokIQQZqny4zfkuhVyfUj4c | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:44 | /errorHandler.js(30) | pz5CN2gSNtuUs1He4URGMfp6uAcrP4cI | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:44 | /errorHandler.js(30) | pz5CN2gSNtuUs1He4URGMfp6uAcrP4cI | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:44 | /errorHandler.js(30) | q0KmKG4wZJyDPa2L3JT2JXTobEmB0c81 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:24:46 | /errorHandler.js(30) | 5aCXHTmPhJM5upnSEfT9hIXFX5ZnS170 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:49 | /errorHandler.js(30) | lJ1kFMRAyzwIbzCiWxQZLD7Bl7lWTr9i | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:51 | /errorHandler.js(30) | U5TUMVeoMdDAKT1iG7ZBs3pp22iQzOap | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:52 | /errorHandler.js(30) | 1vnkj7COvwDjQx2hiDZbOMO6fM6rAKpn | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:52 | /errorHandler.js(30) | kxCytiNNYAr0O1orv7jadwMx5CK3ycBN | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:56 | /errorHandler.js(30) | h4fVXMYSCTRmc2mhz7SH9en5PgvdYmXI | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:56 | /errorHandler.js(30) | XWhPWXAW7xpTQBDqDo9dsEVrtsiPzl8f | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:24:56 | /errorHandler.js(30) | 3aRAK5oZ0xml5UIOTVWIzcVJNhUCu6ab | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:24:59 | /errorHandler.js(30) | jR5Im01bOc6WQDN2pNK43AvRSwzxY0hO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:00 | /errorHandler.js(30) | hLBkdIqSXdO38ORUL6NC1SRZlbJcKeKv | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:02 | /errorHandler.js(30) | lFoJz2EZ8p28W9aFQo5Mvr0SAPoAAhCw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:02 | /errorHandler.js(30) | W1J9Ap3k0gO2k79tyVctk584whIqpWFy | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:04 | /errorHandler.js(30) | PNHddzBUi0HgACl4onV1xWljMYXZwlI0 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:04 | /errorHandler.js(30) | NfwYwhUIITfCqSwHgEdV7OboF3LT0BGO | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:05 | /errorHandler.js(30) | JYOfccbnR84bm1WSXrDgkzup0qYlxct8 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:07 | /errorHandler.js(30) | 0vh8jexHtzl4lokgf7eN0hMG9TYwlJA3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:08 | /errorHandler.js(30) | 0vh8jexHtzl4lokgf7eN0hMG9TYwlJA3 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:09 | /errorHandler.js(30) | BQCwpIUSIqYOj37e64RuqSL330Mg8QZV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:09 | /errorHandler.js(30) | mK5jJXtQZIJDlaRZbienbykfctMuTEtM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:11 | /errorHandler.js(30) | BFCl4VNDfXzjJRk4n4j1bgBUA75YF6tR | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:13 | /errorHandler.js(30) | byquG0wdMXvBAARvUa4u1jivoypg9H1v | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:13 | /errorHandler.js(30) | x8N6Y5c53ehJCyfSdPyPik6ZOCc1awEp | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:14 | /errorHandler.js(30) | pk5SgXe8r7ja7YOpZxKN0o8kRezchdjj | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:16 | /errorHandler.js(30) | PgKIcM6zH1SOxzBH7lMv6pM03BpTXbUl | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:17 | /errorHandler.js(30) | 6Wilp7wimkTQKkpC76M5tMXyAXxtC1bO | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:17 | /errorHandler.js(30) | 0rhul5dwUQqvlH0Dwf9tfsgooxCZlidQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:20 | /errorHandler.js(30) | pLqQPGUm3Ku0rTWVBj5KQvfYYT3CUOt1 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:21 | /errorHandler.js(30) | TroF3PtFge66vnBCRtjaa3RykotzHfEr | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:23 | /errorHandler.js(30) | ryg4uqjdE3KgUsX8VzHpXSS4msrgDJBN | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:24 | /errorHandler.js(30) | 8G55FODr8naTsZ7ElvBN85wf4MNC6Dfw | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:25 | /errorHandler.js(30) | 8G55FODr8naTsZ7ElvBN85wf4MNC6Dfw | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:25 | /errorHandler.js(30) | aF50RJCDmcswjkK6xeOWtdoWDuqdypBz | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2022-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:27 | /errorHandler.js(30) | 1iQAKU39SS9avFIUuLgaWF7AHHIOxz4A | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:28 | /errorHandler.js(30) | hI9E4kFl9peT3fT0GBQEyUc23di4xmOa | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:28 | /errorHandler.js(30) | hI9E4kFl9peT3fT0GBQEyUc23di4xmOa | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:30 | /errorHandler.js(30) | azck5rQYpDnxmxU7sqZmX1ENDOyqYOsD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:32 | /errorHandler.js(30) | mlOQEcX20zaTLgxa69i3enyOurAhcK83 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:33 | /errorHandler.js(30) | TlZlGZyyUANllJWkGyIpXL03KzOr0znm | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60c381f23cc483001f379184 | GET | Request : {}
2021-06-15 21:25:35 | /errorHandler.js(30) | JAr3DV5G5fZ00JJdGpN2eCCpuzgBrHOo | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:36 | /errorHandler.js(30) | Op66e14Gr9jNpaWxsMV0MoWwCLEGkOJw | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:36 | /errorHandler.js(30) | Mah4atFyOf8D6IRDws2TPln7zuhOUI31 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:37 | /errorHandler.js(30) | iAZAWiiaaUX3n4gP7rk5o70jz76Q0HtO | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:37 | /errorHandler.js(30) | iAZAWiiaaUX3n4gP7rk5o70jz76Q0HtO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:38 | /errorHandler.js(30) | dohu8q34BvqakZVWKQvFM8K3R17DRhc3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:40 | /errorHandler.js(30) | KggJqc9FYMGFIuOrpM5h6UZ5PTp8dN7n | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:43 | /errorHandler.js(30) | ScaZfbpmha0DhyOOm7YegPmtdJMQjYku | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-12","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:44 | /errorHandler.js(30) | 5CuhM56r57ZG1vi3m6zJ0cTf19vkCS2g | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:45 | /errorHandler.js(30) | lcSLErmlnRAWri3XOUKqF2arQvU8H3SH | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:46 | /errorHandler.js(30) | qSJJqRp5mkoIKHwYasZ6IOCZWr3PmOJx | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:47 | /errorHandler.js(30) | CkSMm75Yy6MVE7EpEhIQjtsHu3smJQl4 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:48 | /errorHandler.js(30) | IW3jXfzBt4UvlHWVulJXO7skxmeo2O5P | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:48 | /errorHandler.js(30) | IaMgPmzEDClCUgLU1ys67BrtrOSUbNf7 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:49 | /errorHandler.js(30) | XiolGuvKh3lEql4CvcBs627TdQJCg2CM | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:51 | /errorHandler.js(30) | HaqcEidU2Z7IdI63yNdhjhhA2eJ38PO3 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:51 | /errorHandler.js(30) | r06kGEuezCntoex93vyJOS1T5uH9Thnl | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:52 | /errorHandler.js(30) | EWFNHWyOQFfS47tVvjyXNDKjKbOJhq5Q | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:54 | /errorHandler.js(30) | CUeLM87NxV2GtGusEeYYDga8S4z5SkPJ | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:56 | /errorHandler.js(30) | B8FOOlqBuhMZhwwqRHecruiFBcBr37X5 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.210:2001/health | GET | Request : {}
2021-06-15 21:25:56 | /errorHandler.js(30) | nSv4SaLpl9DbDbgYGlz06d9cbQua8YRQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:57 | /errorHandler.js(30) | ggDlL3mYEdLK2eCcg3WF2KWRsket1YVy | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:25:59 | /errorHandler.js(30) | EMKtiXWMb8x8xNqkLwUdIhWcq7qCJIuN | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
